keyword,title,authors,keywords_in_description,description,goodreads_url
mental,"Life, Vol. 8",Keiko Suenobu,,"LA VIDA DE AYUMU VA DE MAL EN PEOR...
El acoso escolar es un tema muy serio, que todos rechazan pero muchos no saben, o no quieren, ver. Ayumu se siente desprotegida ante el abuso de Manami y sus companeras, que le hacen la vida imposible. Pero la desequilibrada personalidad de Manami pone su vida en autentico peligro...",https://www.goodreads.com/book/show/30067500-life-vol-8
mental,"Batman: Asilo Arkham (75 Anos de Batman, #4)",Grant Morrison Dave McKean,,"Os reclusos do Asilo Arkham tomaram controlo do centro de detencao dos loucos criminosos, e exigem a presenca de Batman em troca da libertacao dos seus refens. Para os salvar, Batman tera de iniciar uma descida aos terriveis e dementes infernos pessoais dos maiores super-viloes de Gotham, desde o Espantalho e da Hera Venenosa, ao Joker.
Uma das mais criticamente aclamadas obras de banda desenhada, de dois dos maiores nomes dos comics: Grant Morrison e Dave McKean.",https://www.goodreads.com/book/show/24761956-batman
mental,Driven by Lemons,Joshua W. Cotter,,"""Up the stream of consciousness without a paddle.""
From the creator who brought you Skyscrapers of the Midwest comes a sketchbook replica of recent multimedia explorations in intuitive narrative. Won't you be his neighbor?",https://www.goodreads.com/book/show/6564518-driven-by-lemons
mental,My Depression: A Picture Book,Elizabeth Swados,illness depression,"A moving memoir in words and pictures of one woman's struggle with the little black cloud of depression pening up the darkest corners of her world, author Elizabeth Swados takes us on an unforgettable journey that is by turns poignant and funny, and will be undoubtedly familiar to those who suffer from depression and those who love them. Through the author's whimsical drawings, readers get a unique view of the experience of depression: from the struggle to keep her condition a secret, to the strange effects of 'new' drugs, to the small things that can trigger relapses. For the thousands of Americans who suffer from depression, My Depression is a gentle reminder that they are not alone and that they can lead a fulfilling and happy life. It is an evocative, readable, and engaging story of an illness that is finally gaining widespread attention.",https://www.goodreads.com/book/show/1117355.My_Depression
mental,Indigo Vertigo,Katie Jane Garside,,,https://www.goodreads.com/book/show/6271846-indigo-vertigo
mental,CUT,Touko Kawai,,"Chiaki Sakaguchi is a highly sociable and popular high school senior who has a dark secret in his heart. Chiaka is not at all acting like himself. In fact, he recently skipped his college entrance exams. Is Chiaka's classmate the only one who may be able to unveil the unholy perversion that has secretly crept into Chiaka's life?",https://www.goodreads.com/book/show/5071325-cut
mental,Manga Shakespeare: The Merchant of Venice,Richard Appignanesi Faye Yong William Shakespeare,,"""The Merchant of Venice, "" one of the Bard's most enduring plays, explores themes of forgiveness, prejudice, and fairness, all of which remain vital topics today. In the Manga Shakespeare version, the setting and themes of the play take on new meaning as adapted by the artists guiding the series. Whether readers are fans of the Bard or of manga, this is a story that will captivate and engage, even after four hundred years.",https://www.goodreads.com/book/show/9422763-manga-shakespeare
mental,Clube da Luta 2,Chuck Palahniuk,,"Tyler Durden esta de volta. E dessa vez em quadrinhos. Clube da Luta 2 e uma continuacao da historia original em HQ, que resgata todo o cinismo, a violencia e a anarquia que transformaram o livro e o filme em icones da cultura pop mundial.
Com desenhos de Cameron Stewart, a historia se passa nove anos depois do final do primeiro livro. O casal de protagonistas, que leva uma existencia aparentemente normal, mais uma vez tera de rever alguns amigos imaginarios que nunca foram embora. So que agora as consequencias podem fugir ainda mais do controle.",https://www.goodreads.com/book/show/32145544-clube-da-luta-2
mental,Batman: Arkham Asylum,Grant Morrison Dave McKean,,"In this groundbreaking, painted graphic novel, the inmates of Arkham Asylum have taken over Gotham's detention center for the criminally insane on April Fools Day, demanding Batman in exchange for their hostages. Accepting their demented challenge, Batman is forced to live and endure the personal hells of the Joker, Scarecrow, Poison Ivy, Two-Face and many other sworn enemies in order to save the innocents and retake the prison. During his run through this absurd gauntlet, the Dark Knights own sanity is placed in jeopardy. This special anniversary edition trade paperback also reproduces the original script with annotations by Morrison and editor Karen Berger.",https://www.goodreads.com/book/show/1424329.Batman
mental,"MPD Psycho, Volume 8",Eiji Otsuka Sho-u Tajima,,"Dark Horse Manga's daring MPD-Psycho series is completely unabridged in all of its gory glory exactly as it appeared when it first ran in Japan! MPD-Psycho has earned praise for its complex, shocking story arcs and artist Sho-u Tajima's stark, arresting art style that draws comparison with artist Charles Burns's work. Step onto this crazy ride, as even more strange deviants are introduced and writer Eiji Otsuka continues to astound with his inventive plot twists, atrocities, and murder mysteries.""",https://www.goodreads.com/book/show/5055369-mpd-psycho-volume-8
mental,"MPD Psycho, Volume 7",Eiji Otsuka Sho-u Tajima,,"Our conflicted ""multiple personality detective"" Kazuhiko Amamiya, controlled by his murderous Shinji Nishizono personality, finds himself on a hijacked airplane, along with innocent Miwa and her schoolmates. Meanwhile, their hunt for the missing Amamiya leads Machi and bumbling police detective Sasayama to an ocean liner commandeered by several new, bizarre characters - key figures in both the twisted ""barcoded eye conspiracy"" and the deadly Gakuso Society! Step onto this crazy ride, as even more strange deviants are introduced and writer Eiji Otsuka continues to astound with his inventive plot twists and atrocities.",https://www.goodreads.com/book/show/5055368-mpd-psycho-volume-7
mental,Medikidz Explain ADHD,Kim Chilman-Blair John Taddeo,disorder,"Attention Deficit Hyperactivity Disorder (ADHD) is one of the most common childhood disorders, and it can continue in adolescence and adulthood. Symptoms include difficulty staying focused and paying attention, difficulty in controlling behavior, and over activity. This engaging book uses the graphic novel style to explain ADHD. Superheroes who represent parts of the body take readers on an adventure that they will not forget. There is no cure for ADHD, but students learn how to find ways to manage the symptoms of the disorder effectively.",https://www.goodreads.com/book/show/11397995-medikidz-explain-adhd
mental,"Moon Knight, Volume 4: The Death of Marc Spector",Mike Benson Mark Texeira Javier Saltares,,"Moon Knight has been an eyesore to the Initiative... and he's about to pay the price With Tony Stark forced onto the sidelines, Norman Osborn has been tapped to bring in the fugitive super hero - by all means necessary That's right, True Believer, the Thunderbolts have just been sicced on Moon Knight. To survive, he's going to have to go a bit crazy.
Collecting: Moon Knight21-25, Annual 2008",https://www.goodreads.com/book/show/5811461-moon-knight-volume-4
mental,Deadpool Kills the Marvel Universe #4,Cullen Bunn Dalibor Talajic Lee Loughridge,,The shocking conclusion to Deadpool's murderous rampage hacking and slashing through the Marvel Heroes!,https://www.goodreads.com/book/show/25780487-deadpool-kills-the-marvel-universe-4
mental,Real Friends,Shannon Hale LeUyen Pham,,"""Fresh and funny."" --New York TimesBook Review
Newbery Honor author Shannon Hale and New York Timesbestselling illustrator LeUyen Pham join forces in this graphic memoir about how hard it is to find your real friends--and why it's worth the journey.
When best friends are not forever . . .
Shannon and Adrienne have been best friends ever since they were little. But one day, Adrienne starts hanging out with Jen, the most popular girl in class and the leader of a circle of friends called The Group. Everyone in The Group wants to be Jen's #1, and some girls would do anything to stay on top . . . even if it means bullying others.
Now every day is like a roller coaster for Shannon. Will she and Adrienne stay friends? Can she stand up for herself? And is she in The Group--or out?",https://www.goodreads.com/book/show/34931174-real-friends
mental,El club de la pelea 2 (Novela gráfica),Chuck Palahniuk,,"Veinte anos despues de la primera publicacion de El club de la pelea, llega su esperada secuela... directamente como novela grafica.
Chuck Palahniuk ha elaborado un guion a la altura de sus mejores trabajos y Cameron Stewart lo ilustra con un espectacular desempeno.
Diez anos despues del nacimiento del proyecto Estragos, Sebastian (asi se llama el narrador de la historia) lleva una vida mundana. Tiene un trabajo insignificante en una empresa contratista militar llamada Levantarse o morir, se ha casado con Marla y tienen un hijo. Gracias a la medicacion se ha mantenido a raya durante todo este tiempo, pero no por mucho mas. Tyler Durden va a regresar mas rebelde y anarquico que nunca.",https://www.goodreads.com/book/show/31925747-el-club-de-la-pelea-2
mental,House of Penance,Peter J. Tomasi Ian Bertram Dave Stewart,,"A horrific take on the true story of the Winchester haunted house and one woman's mission to wash away the blood curse of the Winchester rifle from claiming her own life and soul. This is a tale of guilt, ghosts, and guns . . . of how fortune brings misfortune as a grim and determined woman oversees the construction of a house twenty-four hours a day for twenty years, with the simple motto of keep busy building or get busy dying. Collects the six-issue miniseries.",https://www.goodreads.com/book/show/33981787-house-of-penance
mental,Epileptisk,David B.,,"""A strong contender for the title of the greatest autobiographical comic of all time""
- Bart Beaty, ""1001 comics you must read before you die""
David B. har hyllats som en av Europas viktigaste och mest innovativa serieskapare. I Epileptisk skildrar han sin uppvaxt med en bror som lider av ""det stora onda"", fallandesjukdomen epilepsi. Familjens verklighet kastas pa anda nar epilepsimonstret ater sig allt djupare in i deras liv. Den unge David maste lara sig att bearbeta den forlorade gemenskapen med brodern och soker utlopp for sina aggressioner i sin fantasivarld och i sitt maniska och hallucinatoriska tecknande.",https://www.goodreads.com/book/show/25799488-epileptisk
